RegionName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
Delhi,175641.0369,176441.0659,177361.0126,178573.2196,180292.1343,182022.4058,183915.0405,186014.9407,187839.5335,189653.0946,191624.43,194086.9618,196343.6893,198094.2291,199861.5504,201704.8125,203755.9467,205707.5731,207789.3311,209573.0668,211089.2706,212482.3363,213954.4174,216340.257,218981.3788,221971.8195,224724.5764,227158.236,228888.8448,229734.2045,230425.607,231275.4493,232400.0314,233590.1776,234833.5385,236638.5939,238749.8157,241020.939,243041.5163,244524.0093,245974.1439,247584.628,249509.8368,251333.59,252772.2857,253922.3704,254582.0869,255244.753,256849.2554,259595.8415,262696.1466,265222.4813,266609.6285,267879.3577,269109.1418,270680.4457,272011.63,273168.2474,274138.4273,275086.8014
San Marino,2152900.31,2151850.585,2131501.289,2109867.47,2091960.401,2086049.335,2067477.756,2036258.575,1991658.771,1953082.5,1914844.573,1875877.004,1862773.67,1885590.184,1931174.284,1974187.32,2000242.213,2023240.467,2015257.134,1987465.024,1948622.352,1925894.933,1909599.045,1897490.726,1909347.442,1954515.007,2013425.569,2059429.51,2081380.378,2097943.008,2088088.083,2078541.412,2060542.634,2065929.161,2068126.096,2068539.591,2084834.095,2118577.618,2161326.685,2189550.636,2203862.358,2205374.607,2209928.539,2239405.793,2291566.03,2339637.734,2368398.959,2382848.433,2369055.54,2327887.589,2271463.808,2233058.484,2210102.615,2193957.394,2194843.338,2211170.844,2241104.024,2268394.903,2287564.968,2301214.524
Escalon,303034.6631,304699.2715,306960.2559,310090.5595,313406.6726,316505.6609,318785.8665,320392.5219,322585.3571,325521.4931,329200.7677,332039.5823,334803.6516,337757.6646,341094.8329,344356.8235,346758.9179,348771.2273,350294.7729,351414.7042,352428.1067,353795.8248,355807.7414,358730.712,361815.7282,365226.3127,368681.0753,372855.4254,375990.5241,379012.6175,381383.7772,384127.3,386668.8598,389290.8945,391635.9984,393542.5167,395613.6495,398340.9779,402152.4562,406175.7784,410321.2842,412943.9596,413830.6525,413396.1442,412848.252,413518.1275,414449.5008,415464.6137,416120.1937,417245.8024,419075.4982,420801.3029,422384.142,423890.8795,424856.6864,425694.2185,426080.5529,426845.1141,428100.3616,429500.4816
Avenal,105442.6125,104441.0265,103590.4688,104609.3941,106356.4342,108323.4942,109569.5987,110514.1371,111246.4854,112245.3155,113438.1243,114420.1866,115136.5118,115814.1341,116667.8974,117764.4425,118631.1193,119247.046,119248.0325,119163.2633,118841.6062,119072.4716,119605.2034,121015.0349,122436.8546,123647.4392,124688.5481,126348.5798,128177.123,129600.8187,130638.4984,131411.6192,132305.4189,133126.2498,134302.4825,135421.4326,136750.8287,138473.531,140041.2882,140793.8188,140401.3925,140279.4964,140167.3235,140724.5135,141013.1773,141262.7378,141371.5201,141769.1417,143038.7856,144867.845,146682.8739,148269.7588,149703.8499,151326.6238,152427.5026,152644.095,152398.2789,152811.8237,154154.1859,155592.7897
Emeryville,386799.2238,391531.0994,395213.1564,399615.8392,404530.6304,410228.7233,416745.2911,424147.1241,431374.7801,438491.6134,445077.7996,452578.6713,458880.6468,464958.3343,470572.4246,477034.2783,481891.5624,485430.1384,487719.555,489963.2438,489800.0871,490246.3303,491435.631,495517.642,498921.5888,501079.3548,503416.7658,508517.439,514008.9521,518874.1302,521551.4187,525449.0337,528640.554,532227.4066,535535.8716,540782.767,545434.0639,550249.1086,554295.3771,558351.3546,561440.217,563386.6431,564986.6374,566553.4606,568510.7108,569337.5962,568584.8492,566221.6934,565771.8233,566198.4088,568309.6857,570459.4725,574228.5033,577818.1244,579970.4213,581285.3057,581942.6336,584062.4275,586593.9393,588736.3944
Grand Terrace,281782.9183,282993.1379,283398.6195,284594.8864,286161.3155,288024.5261,289069.593,288976.0264,288595.6453,287287.4999,285605.8234,282868.6216,283106.4521,286615.0653,293023.5079,298963.7246,303800.4436,307882.6683,310300.156,312343.5166,310266.4413,305162.2764,297296.626,292208.0009,294143.4214,302074.5136,313333.7527,322305.8885,327778.648,331206.0818,333640.8963,337054.6419,342547.8541,349694.2382,357194.0755,363572.3585,367298.0512,368416.807,366943.1278,365784.1435,366039.4793,367025.8144,367687.9291,368624.0203,370726.088,374341.6444,377846.5536,381118.5002,381661.2453,379725.9193,375954.7255,372959.2053,370947.4676,368901.6272,366883.1438,365890.944,367062.9221,370763.7622,375663.1978,381137.9148
Avocado Heights,392220.0722,393300.0567,393376.565,393976.1147,395422.1278,397067.3833,397833.4004,396691.5434,394290.5991,391482.2118,388142.3072,384790.3659,386540.7765,393931.5136,404093.8897,412171.3316,417598.7735,422760.1146,423410.2303,420619.0159,414899.7692,411346.3233,410930.4588,413415.7569,422036.2751,433562.8559,446521.2624,455871.0448,462659.2468,467982.1684,469093.6883,468291.6581,466668.9923,468229.0166,470617.4311,473806.3593,479209.9666,487501.1646,496383.287,503883.128,510102.1529,515033.4223,520034.4493,526182.6636,533561.9761,540627.2612,546012.9142,549919.7103,549213.6551,544453.7169,537020.5378,532165.5918,529505.461,528676.876,530057.2915,534782.461,541558.2795,548513.8735,554773.5215,560710.2128
Littlerock,179371.5495,180642.8025,180953.0194,181795.6477,182950.0353,184986.7578,187308.1331,189295.6074,190319.2149,190642.8634,190654.9374,190659.1524,191789.6871,194486.8469,198698.9205,203354.5306,207958.4903,212121.8854,214129.3078,214031.3698,211528.6148,209093.9728,206795.9126,205555.9547,207493.7263,213149.4625,220965.2547,228008.8229,233279.0644,238043.9841,239901.5667,239580.9619,238328.6778,238257.1527,239794.3253,241266.9885,244559.9877,248437.4434,252959.4122,257103.5285,261367.9809,265701.7552,270522.296,275778.8694,281806.7896,287652.4155,293202.4079,297902.2431,299867.179,299054.6427,296571.6287,294668.5954,293697.746,292940.8351,293268.9695,294842.2708,297714.008,301258.7532,305336.5127,309170.303
Calimesa,270237.986,272301.7106,274107.6978,275477.6228,277057.218,278885.5944,280789.4209,283054.3656,285532.2943,288393.3892,291473.4974,294439.478,297236.086,299069.6043,300382.487,301763.4852,303481.3785,305974.9775,307295.7287,308033.9499,306861.1351,305862.0986,304399.3953,303123.8136,303925.324,307579.2318,313159.2679,318236.5494,321810.4774,325434.0749,328426.7145,332052.5595,335401.9306,339334.1999,342997.5348,346680.1352,349889.4066,352273.867,354095.07,355631.6539,357084.8795,358328.1508,359732.4911,361132.2335,362230.0069,363359.7386,364068.8933,364789.594,364803.7418,365210.4105,365796.2121,366470.7373,366247.5821,366053.8515,366045.1089,366834.9737,367817.0669,369680.3922,372059.2741,374223.2064
Lakeport,214301.852,214715.6465,215567.3858,217441.3006,219629.0232,221035.4972,221508.5008,221965.5365,223609.2617,226739.6417,230217.2087,232951.376,235449.7524,237591.8347,239271.5205,240751.6264,242085.6226,243982.1033,245202.0116,246317.2966,247516.9286,249755.3937,252835.8083,255768.3175,257916.1948,259581.0073,261753.2854,264568.5833,267290.2707,269981.2436,271568.0157,273333.0644,275291.3082,277840.9991,280264.6082,282418.6339,285604.7848,288635.9162,291360.4544,293651.3817,296172.1724,298331.9186,300133.3221,301112.8169,302570.9291,303385.3799,304053.5978,304294.2807,305668.6884,307881.5767,310350.3926,311436.9548,311958.5622,311894.5391,311861.9268,311350.1975,310533.1609,309729.6119,309705.1532,309756.0507
Canyon Lake,361653.3406,364401.3223,366819.6346,368979.4587,371680.5111,374319.8521,375831.9304,376420.0393,376450.603,377219.3596,378803.6435,381173.1795,384111.1199,385895.2419,386623.4028,386283.3197,386148.0087,386455.5749,386715.6975,385914.3957,383725.6862,381386.1883,379873.0381,379146.8515,380794.9964,384708.2652,390558.9765,396051.7763,400111.3589,403581.5661,405870.654,408067.8728,410375.3118,413850.1885,417909.1907,422330.7094,426072.5683,429205.7248,431889.6186,434542.5618,437958.5218,441007.0514,444689.6533,447648.5987,450052.2711,451578.669,452337.4204,452584.7136,452141.0042,452016.7175,452734.8193,453637.5258,453803.1434,454078.4782,454459.4238,454902.8519,454938.1741,455324.7026,457069.7622,459120.943
Palos Verdes Estates,1733486.55,1737481.928,1732405.034,1717932.639,1705822.2,1699340.312,1681222.023,1652331.32,1616956.162,1593441.049,1571803.975,1548236.484,1546911.119,1572556.632,1613846.088,1648721.55,1671952.631,1694728.693,1685058.591,1655145.42,1615050.197,1599041.845,1593971.586,1598949.932,1622258.646,1667337.849,1714842.945,1752317.457,1774834.554,1794200.695,1783239.777,1763319.451,1734668.294,1731205.796,1733854.824,1743022.009,1765925.669,1799264.118,1834046.674,1858371.106,1876364.863,1889489.883,1902533.859,1923369.128,1954901.913,1990224.652,2017447.769,2033815.134,2027476.563,2002368.405,1971961.55,1953488.272,1944376.927,1936438.431,1932271.442,1938263.164,1954102.242,1972111.532,1986030.052,1993818.369
Coarsegold,225209.8079,227045.5678,227955.2661,228583.6899,228883.3685,229308.3523,229377.2342,229740.0777,230550.6035,231954.6547,233631.6962,234825.9687,236077.1373,237227.5845,238174.2898,238860.9794,239215.1562,239274.4139,238755.2217,237838.7201,236909.9826,236050.6867,235601.6941,235045.3332,235294.5526,237109.5636,240695.1588,245119.1178,248692.1836,251808.8594,254236.7344,256918.9954,259767.0841,262996.0602,266476.6171,269878.8532,272991.6108,275224.9592,277594.6333,279412.9402,281482.9144,283113.2477,285342.0904,287112.0248,288340.6691,289202.014,290142.2611,291468.5921,292180.5884,293063.0963,294263.7528,295312.1174,295741.1875,295277.8871,295007.3183,295133.8697,295653.926,296953.8113,298811.595,300856.4819
El Sobrante,,,,,,,,,,,,,,446468.5952,447734.4386,448505.3396,450318.4076,452731.2463,455565.5449,458210.1987,459042.5332,460788.6142,464016.8922,468987.6889,473970.2305,477818.5138,481171.2842,484421.8265,487529.428,491176.3938,493397.3911,495546.4234,497295.0093,500333.5881,504210.516,509054.2095,514485.05,520141.9942,525420.4104,529874.7748,534991.8737,540415.0852,544422.7484,545790.4328,545061.6607,544569.768,544892.9921,545847.3522,546717.9292,547622.0163,549093.3401,550428.7925,551441.2926,552217.8179,553821.3104,555345.8847,557122.4339,559286.8374,562691.6612,565255.267
Big Bear City,181863.4917,182685.8252,182820.673,183348.4809,184205.8382,185226.2562,185681.0829,185689.8051,185672.072,185670.4276,185399.4213,184725.5331,185370.1085,187539.4829,190381.8567,193138.4424,195184.7235,197471.8396,198611.8794,200180.9253,199614.387,197837.971,194407.5264,191923.7964,191921.2891,194470.3692,199705.6887,205338.6917,210226.0578,214120.3898,216553.8451,218962.9342,222460.5251,227742.5729,233778.4025,239381.6738,243620.6585,246232.6115,247371.5143,247742.2134,248320.3468,248595.5189,249469.2585,251010.444,253330.3952,256111.1873,258219.1846,260009.1353,260604.6928,260211.8918,258822.677,257161.708,255844.3974,254520.3452,253283.1128,252542.7025,253011.775,254592.7181,256863.6335,259092.3233
Live Oak,170779.8794,171407.8268,172809.7932,174489.9965,175955.0504,176828.0094,177889.6798,179151.2839,180656.0434,181906.9733,183048.7162,183975.5839,185224.9181,186794.4276,188725.0796,191156.0561,193634.8609,195608.5983,196909.0194,197751.3903,199170.6083,200826.3572,203252.7537,205787.8186,208173.5652,210468.399,212606.1687,214938.684,216952.0837,219103.6589,221084.105,223267.19,225327.1167,227057.1185,228733.5617,230593.195,232992.1259,235338.3174,237913.8496,240194.6603,242317.647,243851.0997,245056.4384,245729.0286,245962.5223,246193.7515,246549.0946,247622.0513,249090.2993,251025.5116,252781.81,253895.8708,255089.6491,256502.5961,258179.8567,259939.0905,261533.8344,263597.6121,265668.8878,267357.8412
Piedmont,1645248.679,1673920.211,1699530.436,1719634.212,1738995.308,1759763.412,1764271.586,1765893.994,1771531.528,1794708.971,1814368.335,1827618.059,1842032.101,1864502.774,1885791.506,1898869.799,1898925.07,1891562.075,1866847.574,1851050.02,1839297.548,1846708.075,1846032.443,1851467.748,1859808.359,1879184.115,1897222.568,1914618.124,1924193.063,1934380.889,1936601.061,1949670.146,1962163.319,1979990.183,1993548.898,2014195.711,2044864.578,2071283.376,2087066.822,2095766.05,2101667.509,2110570.2,2104349.565,2103124.711,2099798.577,2109502.714,2109985.622,2110352.008,2106158.87,2097762.793,2091115.5,2089579.463,2088447.799,2082578.785,2077209.719,2082426.227,2092305.345,2094239.132,2090726.633,2079775.881
Orosi,128438.2651,129372.4444,129777.4498,130531.79,131012.7139,131768.1202,132603.2683,133325.8997,134039.9253,134405.3446,134167.8064,133553.7192,133546.4715,134730.5126,136386.4348,138552.7519,140709.3327,142751.3118,144089.5288,145244.9422,146836.7043,148830.7013,150778.4592,152669.9882,154297.0153,156668.697,158629.9037,160572.3458,161450.684,162326.9111,162911.3828,163722.2506,164413.9495,165583.9629,166433.0457,167371.1389,167479.9157,167803.9039,168489.4111,169270.8907,169993.4923,170310.5029,171005.8496,171525.9854,172184.6617,172749.3638,173543.6557,174675.9524,175908.0369,177402.6557,178892.6484,180274.4265,181303.9715,182136.5777,182711.4363,183076.5973,183528.056,184714.8492,186516.5168,188369.1501
California City,87703.79839,88125.26558,88450.20778,89024.08078,89936.27502,91081.51807,92139.81889,93239.90271,94289.02627,95649.30396,96586.00196,97469.36512,98171.49706,99239.1312,100350.0657,101698.6999,102991.5004,103956.0107,104666.3998,105576.4254,106807.9004,108360.0466,109810.1485,111435.9079,112939.9593,114518.954,116205.0151,117779.8862,119056.7338,120198.1009,121396.5565,122871.785,124541.4241,126684.8454,129222.2533,131812.3926,134206.0398,136441.1744,139082.7839,141571.1502,143936.9149,145743.3015,147578.9798,149265.2131,150826.3461,152003.0976,153231.7312,154730.1841,156883.8619,158969.938,160678.1439,161404.7282,161717.982,161982.4655,162321.7874,162733.7816,162940.6757,163509.6379,164613.3572,165830.4692
Kelseyville,203864.1762,204996.5689,205813.184,206885.75,208767.6143,209941.6717,210686.834,211523.7043,213203.8634,216049.654,219225.552,222194.165,224842.7382,227150.0562,229047.7817,231176.0364,232985.4221,234520.339,235438.7176,236553.6381,238668.9265,241731.4493,244832.0003,247758.4438,249739.7822,251822.2282,253580.3842,255286.0463,256867.4754,258314.6007,259838.7796,261839.39,264619.198,267435.6486,270052.311,272418.4566,275689.99,278368.8722,280688.2671,282383.3281,284270.1912,285496.9473,286660.3716,287398.209,288581.4336,288861.6638,289084.5711,289444.7017,291275.0568,294174.4713,297566.6136,299397.1461,299920.4756,299188.0108,298578.1741,298034.8068,297847.1089,297850.9006,298203.1542,298213.3141
Signal Hill,416620.7915,418272.9611,418692.4131,419727.1486,421471.1167,424037.6804,424889.8037,424025.2264,421254.6173,418995.3476,416526.7595,414607.2061,416722.1451,422921.5027,431229.7044,437401.9221,440557.7905,442368.786,439688.1198,435203.3026,429544.3518,426351.8867,425300.7152,425717.3812,430891.3097,439035.3983,448090.5124,454766.6388,459159.3775,463492.2153,464195.4038,463025.6247,460279.5509,460098.9602,460882.2467,463392.4893,469223.5423,478326.2459,488532.3996,497062.263,503979.4565,509034.4642,514251.1854,520368.3713,528419.0276,536069.0625,542038.2021,545972.1235,545692.2126,541465.6357,534859.0349,529465.679,525305.8262,522151.4445,521651.1775,524627.3951,529655.7704,534019.9403,537390.3317,540539.4067
Thermal,103689.3124,104038.5731,104753.4223,106470.8907,108369.7513,110107.5629,111776.9311,113676.2797,115872.7437,118372.457,120744.3947,123016.4299,124353.4703,125069.1843,125337.9396,126041.2148,126848.5018,127845.1039,128418.024,128923.0771,129293.8084,129783.4628,130573.7336,131475.5831,132529.4192,133691.7442,135126.196,136540.1163,137895.1717,139124.0949,140459.1282,141703.6546,142859.6328,144228.7583,145734.8599,147458.1595,148905.2948,150425.4391,152090.1517,153837.1924,155333.9414,156128.3239,156913.9887,157219.6991,157516.1239,157693.8462,157907.4484,158248.0695,159036.9513,160356.0568,162033.7824,163009.4574,163589.248,164106.6882,164712.4313,165464.7875,166007.7715,166702.5029,168046.9949,169362.2034
View Park-Windsor Hills,568196.7815,570285.3034,569031.0382,568298.1592,568774.2581,572187.3244,573504.0943,572070.8322,567285.8944,562984.7568,558776.34,554846.5373,558980.1782,571258.2814,587673.3198,600735.6088,609859.3453,618632.3158,618935.7899,612241.656,599287.0339,590565.1542,587049.5722,588224.6097,598892.4929,617415.8101,641595.9376,661200.1245,676013.0095,687742.825,689069.3124,683644.8365,673762.1008,670251.9839,669733.0444,671689.5389,680424.2732,696958.5326,718744.0858,739628.6409,756096.4997,768181.6713,781116.4779,800032.4587,824901.3583,849151.8411,868178.3166,879330.9436,876500.7401,864674.6416,851182.3417,844956.2894,841597.5277,839159.1884,841341.3001,852578.1257,869498.731,889021.6162,906233.5655,920777.2161
Ione,243812.384,245203.3572,245951.1948,247318.5172,249477.8896,251510.0637,253353.4245,255189.2767,257713.6904,260332.2803,263267.9767,266468.5552,269611.6819,272303.0404,274799.4921,277579.4394,280514.7063,283013.8859,284627.3372,286002.4936,287565.6671,290044.64,292782.5416,295702.9112,298445.2708,301272.8099,304367.483,307158.5321,309420.7431,311113.4287,312657.084,314265.1611,315776.0604,318255.8748,320967.3268,324306.9195,327201.4893,330323.7934,332789.0981,334749.5153,336019.5019,337043.1918,338269.6263,339501.5853,340792.6424,341941.3128,342597.7137,342842.2865,343443.8706,344546.7281,345983.2332,346457.382,346317.4751,346230.252,346188.6516,345938.5166,345608.4666,345916.8718,347668.1809,349580.9206
Hillsborough,3590875.112,3628608.138,3667482.862,3700809.146,3736686.283,3766272.23,3773246.513,3769172.976,3776580.657,3796087.477,3829480.407,3858711.004,3914294.533,3977626.89,4028072.367,4055705.705,4047908.032,4017287.563,3957149.464,3892044.581,3847005.068,3830485.991,3833916.483,3860221.993,3878446.72,3912881.387,3929276.228,3961596.109,3985902.023,4017398.943,4034290.689,4027679.89,4026194.875,4034072.299,4062046.092,4101973.839,4163410.503,4220502.318,4254312.031,4276986.024,4294617.31,4313137.396,4301372.05,4293575.833,4300005.937,4327049.264,4346637.234,4336565.138,4303651.854,4250708.234,4193717.353,4155537.741,4132561.536,4129127.635,4147121.532,4182306.335,4227617.092,4243293.621,4254498.05,4256221.245
Solana Beach,1057791.876,1069370.172,1081306.573,1090742.682,1100646.673,1106751.538,1104591.682,1101112.617,1099633.736,1108966.612,1119814.803,1130688.178,1146746.375,1165635.669,1181503.279,1188228.992,1186808.831,1185220.436,1176333.671,1169181.11,1163437.291,1167468.768,1176022.373,1188454.966,1201042.762,1212457.434,1219786.927,1228173.984,1235553.363,1246255.764,1252811.285,1258094.575,1261107.274,1268070.072,1274590.174,1283416.843,1292176.389,1300134.78,1302341.208,1303350.472,1307044.624,1312797.781,1314096.089,1314314.627,1315110.176,1320552.983,1324645.675,1325310.316,1323390.653,1317055.947,1313217.44,1310478.426,1309677.655,1308931.957,1305534.231,1304383.579,1304771.26,1308331.943,1311554.198,1314821.548
