Year,City,Percent Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - High School Graduate (and equivalent),"Percent Population 25 years and over - Some college, no degree",Percent Population 25 years and over - Associate's degree,Percent Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied
2010,Santa Clara,2.7,3.6,15.7,17.7,7.9,30.1,22.4,116864.0,7.5,6.3,7.0,7.4,7.0,17.6,18.1,12.7,4.8,3.2,3.3,3.7,1.3,182.0,9.6,41419.0,522796.0,5.7,155.736582694414,44.50855887394674,55.49144112605327
2010,Santa Clarita,4.4,6.0,21.0,29.2,9.5,21.0,9.0,176535.0,6.0,6.1,8.8,8.3,7.3,11.0,15.2,16.6,6.1,5.0,5.8,2.6,1.2,375.0,11.2,60079.0,369327.0,4.5,212.422465799983,70.4522378867824,29.547762113217598
2010,Santa Maria,28.4,11.3,20.6,21.4,5.5,9.3,3.6,99747.0,9.2,8.7,7.0,7.4,9.0,18.0,13.1,11.6,3.7,4.0,4.2,2.8,1.2,771.0,16.0,27948.0,247298.9,16.5,772.9555776113567,52.87319307284958,47.12680692715042
2010,Santa Monica,1.8,3.5,12.5,16.3,4.5,33.0,28.3,89861.0,4.0,3.5,4.5,4.2,6.2,15.6,18.1,14.7,7.9,6.3,6.7,4.8,3.5,392.0,11.3,44513.0,836156.3,4.5,436.22928745506954,27.854783995686656,72.14521600431335
2010,Santa Rosa,6.8,8.3,19.4,28.5,7.6,18.0,11.4,168244.0,7.8,7.0,6.6,5.8,7.3,16.3,12.2,13.5,5.8,5.4,5.9,4.3,2.2,767.0,14.5,61327.0,340889.7,9.2,455.8854996314876,53.1332039721493,46.866796027850704
2010,Simi Valley,2.8,5.7,21.9,27.7,10.3,22.3,9.2,124596.0,5.0,7.2,7.1,6.7,6.7,14.3,14.7,14.9,7.8,4.8,6.5,3.5,1.1,129.0,10.5,41770.0,421177.2,4.6,103.53462390445922,70.53387598755087,29.466124012449125
2010,South Gate,34.6,13.2,26.9,13.3,5.4,4.9,1.7,94503.0,7.3,8.2,7.7,9.6,7.8,14.9,14.8,12.9,6.0,3.7,4.3,2.4,0.5,598.0,17.6,23488.0,242041.9,23.1,632.7841444186957,46.33855585831063,53.66144414168937
2010,Stockton,13.9,11.1,24.9,23.5,9.5,10.9,6.1,292747.0,7.8,7.3,7.9,9.4,8.0,13.5,12.7,12.1,6.0,4.9,5.6,3.4,1.6,4033.0,17.9,91200.0,130752.3,19.7,1377.6400782928604,52.38925438596491,47.61074561403509
2010,Sunnyvale,4.4,2.9,12.7,17.5,5.7,30.2,26.5,140549.0,7.7,5.4,5.7,5.0,5.5,20.0,14.9,14.3,5.8,4.8,5.1,4.2,1.6,169.0,9.4,53388.0,630550.4,4.5,120.24276231065322,47.48070727504308,52.51929272495693
2010,Temecula,2.4,6.0,21.9,28.1,11.0,21.4,9.2,100751.0,7.9,7.8,9.8,9.0,7.6,12.7,15.5,15.4,4.3,3.4,3.5,2.7,0.5,74.0,13.9,31261.0,271721.7,11.1,73.44840249724568,69.10207606922363,30.897923930776365
2010,Torrance,3.3,5.3,15.8,21.7,8.2,29.9,15.7,145618.0,5.5,6.1,6.4,6.8,6.0,11.5,14.9,15.0,6.4,4.7,9.2,4.9,2.6,290.0,11.5,53648.0,567282.9,6.0,199.15120383469076,58.90061139278259,41.09938860721742
2010,Tracy,7.8,6.2,27.5,27.0,7.2,19.6,4.6,83223.0,8.4,9.7,8.2,8.7,5.9,12.7,16.9,14.9,3.9,3.4,4.9,1.4,0.9,135.0,18.3,25809.0,246619.1,12.5,162.2147723586028,64.05904916889456,35.940950831105425
2010,Turlock,10.5,10.3,27.0,19.7,6.9,18.6,7.0,68663.0,7.0,5.6,5.4,9.6,8.2,16.7,12.9,14.6,4.6,4.1,6.1,4.0,1.3,466.0,12.7,23960.0,177140.9,11.3,678.6770167339032,60.25876460767946,39.74123539232053
2010,Tustin,11.1,7.7,16.8,18.9,6.8,25.0,13.6,75769.0,7.5,8.7,8.9,6.0,7.1,16.2,17.5,11.7,4.9,3.3,5.6,2.3,0.4,128.0,10.4,24057.0,454501.0,10.6,168.93452467367922,51.606600989317045,48.39339901068296
2010,Union City,6.1,5.4,26.9,20.5,5.7,25.7,9.7,69696.0,7.2,8.3,8.8,5.2,6.5,15.9,14.2,12.8,6.1,4.6,6.1,3.3,0.8,324.0,11.4,20822.0,444894.5,5.4,464.87603305785126,66.06473921813466,33.93526078186533
2010,Vallejo,6.7,9.2,24.0,28.3,11.5,13.7,6.7,116217.0,7.2,5.4,5.6,6.9,7.0,14.2,12.6,14.8,6.6,6.7,7.3,4.3,1.5,822.0,18.4,41042.0,167332.2,14.7,707.2975554350913,58.07221870279227,41.92778129720774
2010,Victorville,8.5,15.8,31.2,25.5,6.5,8.6,3.9,116305.0,8.3,10.5,9.7,8.8,8.7,14.0,14.1,11.3,3.8,3.2,4.3,2.8,0.5,681.0,16.8,31689.0,117790.9,16.9,585.5294269377929,59.771529552841685,40.22847044715832
2010,Visalia,11.7,10.1,22.3,24.1,12.5,12.6,6.8,124866.0,7.6,7.6,7.7,9.7,6.8,15.0,12.1,12.3,5.9,4.3,5.4,4.0,1.5,578.0,14.5,40709.0,162624.2,14.7,462.89622475293515,61.512196320224035,38.48780367977597
2010,Vista,16.9,10.1,21.2,22.7,8.7,14.8,5.5,94170.0,7.7,7.5,7.0,6.1,9.9,16.1,11.9,14.2,5.8,4.7,4.7,2.5,1.8,405.0,10.5,29982.0,321869.3,8.8,430.0732717425932,52.69495030351544,47.30504969648456
2010,West Covina,9.2,10.0,23.5,24.0,7.7,17.4,8.2,106221.0,7.8,6.2,7.1,7.9,8.6,11.9,14.7,13.0,4.8,4.9,6.3,4.5,2.3,318.0,16.2,31286.0,357576.5,6.0,299.3758296382071,60.17387969059643,39.82612030940357
2010,Westminster,14.3,12.9,24.9,21.4,7.8,14.5,4.3,89971.0,6.0,6.3,7.7,6.2,7.0,11.8,13.0,15.6,6.1,5.8,7.3,5.6,1.5,259.0,15.0,26838.0,436867.9,17.3,287.8705360616198,54.50108055741859,45.49891944258142
2010,Whittier,6.5,11.2,23.5,27.5,9.4,13.8,8.1,85433.0,6.7,6.1,6.5,8.3,7.1,15.3,12.5,14.0,7.6,4.4,5.1,3.6,2.8,343.0,10.7,27969.0,335493.6,11.9,401.4842039961139,53.70231327541206,46.29768672458794
2011,Alhambra,12.5,8.8,20.1,19.6,7.0,21.3,10.7,83703.0,3.8,5.3,6.4,4.3,6.0,17.6,12.1,15.5,8.4,6.6,6.8,4.4,2.8,152.0,8.2,28816.0,419268.5,11.2,181.59444703296177,39.8840921710161,60.11590782898389
2011,Anaheim,13.0,13.0,22.9,20.6,6.0,17.3,7.1,341348.0,7.7,7.5,7.1,7.2,7.8,17.0,13.0,12.9,5.1,4.7,5.0,3.2,1.7,1281.0,11.5,98586.0,352695.3,12.8,375.27684357312773,46.270261497575724,53.72973850242428
2011,Antioch,5.7,7.1,32.4,29.2,9.6,12.7,3.2,104027.0,5.7,5.5,8.0,9.4,8.9,12.3,11.5,16.5,8.1,5.6,5.2,2.7,0.5,818.0,18.7,32200.0,176649.7,10.1,786.3343170523036,60.05900621118012,39.94099378881988
2011,Bakersfield,9.2,11.6,25.2,25.4,8.5,13.6,6.6,352429.0,8.9,8.4,8.3,8.8,8.2,14.7,12.3,13.1,5.2,3.8,4.1,2.9,1.1,1866.0,13.7,108123.0,139110.8,18.2,529.4683468159544,55.69397815450922,44.30602184549078
2011,Baldwin Park,25.6,19.3,25.3,15.5,3.1,8.8,2.2,75937.0,6.8,6.2,8.5,10.5,9.6,14.6,14.3,12.8,4.4,3.9,4.4,2.6,1.3,242.0,18.0,16680.0,241534.9,16.6,318.6852259109525,58.94484412470023,41.05515587529976
2011,Bellflower,12.7,13.9,28.0,25.0,6.5,10.9,3.1,77179.0,8.6,7.9,9.1,9.6,8.5,15.3,12.4,12.2,4.8,4.7,3.4,2.6,1.0,286.0,15.6,22358.0,296074.0,15.3,370.5671231811762,35.55326952321317,64.44673047678683
2011,Berkeley,1.8,2.9,7.8,12.8,5.1,31.1,38.4,113893.0,3.6,3.4,2.8,10.3,16.1,15.4,12.6,11.1,5.1,5.9,8.2,3.4,2.3,482.0,9.5,45338.0,653891.7,9.8,423.2042355544239,45.75852485773523,54.241475142264775
2011,Buena Park,7.7,10.1,23.6,21.2,6.8,23.9,6.8,81754.0,5.3,7.9,6.4,7.2,8.4,12.5,15.4,13.9,6.1,4.5,7.6,3.6,1.3,230.0,5.9,22487.0,348050.8,8.8,281.3318002788854,60.159203095121626,39.840796904878374
2011,Burbank,6.2,5.3,19.2,24.4,11.0,26.0,7.9,104096.0,5.6,5.8,5.9,5.0,4.9,18.7,15.6,14.0,5.2,5.4,7.2,4.5,2.3,191.0,8.4,39445.0,466592.1,4.5,183.48447586842914,39.977183419951835,60.022816580048165
2011,Camarillo,5.7,3.0,19.4,24.2,11.6,21.3,14.8,65904.0,6.7,6.9,9.6,6.2,4.3,12.6,14.5,13.1,7.0,3.6,6.4,6.0,2.8,79.0,10.8,22101.0,445528.9,5.9,119.87132799223112,71.68001447898286,28.31998552101715
2011,Carson,10.6,11.2,21.2,20.0,10.5,20.1,6.5,92387.0,6.2,4.6,7.6,7.6,8.3,13.2,11.8,16.1,4.4,6.4,8.8,3.8,1.2,444.0,17.5,24849.0,285983.5,5.3,480.58709558704146,79.61286168457484,20.38713831542517
2011,Chico,4.1,5.2,17.4,30.2,8.2,23.9,10.9,86287.0,5.7,4.3,6.0,9.7,16.7,13.0,11.2,12.5,5.3,4.5,4.5,5.1,1.6,245.0,14.2,34688.0,235534.1,14.9,283.9361665140751,42.9255073800738,57.0744926199262
2011,Chino,6.0,9.6,30.2,21.4,8.9,18.4,5.4,79061.0,6.9,7.2,6.0,7.0,6.2,17.2,16.8,13.3,4.3,4.8,6.9,3.1,0.4,247.0,10.9,22161.0,299989.6,9.2,312.4169944726224,72.13573394702405,27.86426605297595
2011,Chula Vista,7.7,10.1,21.3,25.1,10.2,18.2,7.5,247514.0,6.7,7.9,7.3,8.0,7.0,14.4,15.1,13.6,5.2,4.7,5.8,3.1,1.2,670.0,15.3,76231.0,308685.5,9.9,270.6917588500044,57.11062428670751,42.889375713292495
2011,Citrus Heights,3.2,6.3,27.8,32.8,10.6,13.5,5.8,84342.0,7.6,5.8,6.0,6.5,8.6,13.6,12.6,16.5,5.7,5.8,6.7,3.1,1.6,334.0,16.2,31170.0,154532.6,11.7,396.006734485784,53.86268848251524,46.13731151748476
2011,Clovis,5.6,8.5,22.6,26.4,8.8,17.9,10.1,96909.0,7.3,8.1,7.2,7.6,6.8,13.5,12.3,14.4,6.4,6.5,6.0,3.0,1.1,211.0,14.6,33627.0,210791.5,7.9,217.73003539402947,64.96862640140363,35.03137359859637
2011,Compton,24.0,19.8,23.9,20.5,5.9,4.5,1.5,97166.0,10.0,8.8,8.6,8.3,8.8,16.2,12.0,11.9,4.1,3.5,4.2,2.4,1.1,1067.0,19.5,22578.0,175108.1,26.1,1098.1207418232716,53.33953405970414,46.660465940295865
2011,Concord,5.1,7.2,25.6,22.9,8.4,20.5,10.3,124059.0,6.9,7.1,6.4,5.3,5.8,16.0,14.6,15.1,6.5,4.8,6.3,3.4,1.8,430.0,13.8,44610.0,248203.5,12.8,346.60927461933437,61.37413136068146,38.62586863931854
2011,Corona,6.6,7.1,25.1,26.0,7.4,19.1,8.6,155884.0,7.6,7.7,8.0,8.3,7.9,13.5,15.5,14.3,5.7,3.8,4.3,2.1,1.1,200.0,12.4,44239.0,281967.8,9.3,128.30053116419901,68.46673749406632,31.533262505933678
2011,Costa Mesa,7.8,6.3,15.7,22.5,10.6,24.7,12.3,111603.0,7.2,5.7,5.2,5.9,8.1,18.8,15.3,12.9,6.6,4.9,5.7,2.3,1.5,231.0,9.4,42866.0,483007.0,11.7,206.98368323432166,36.09387393272057,63.90612606727943
2011,Daly City,7.3,7.1,22.1,23.5,9.3,25.3,5.5,102368.0,6.0,5.3,5.1,4.8,7.5,16.4,15.4,12.3,6.7,6.5,8.4,3.7,1.8,184.0,10.3,30184.0,427025.1,6.1,179.74366989684276,56.97720646700238,43.02279353299762
2011,Downey,12.3,11.2,28.8,21.7,6.9,14.6,4.5,112578.0,6.0,7.7,8.8,7.2,6.6,13.8,16.0,12.2,5.4,6.4,5.2,2.8,1.8,390.0,12.0,33642.0,361299.4,9.3,346.4264776421681,50.133761369716424,49.86623863028357
2011,El Cajon,7.2,14.5,28.6,24.3,6.7,12.8,6.0,100931.0,8.3,5.9,7.2,6.2,9.6,16.0,11.3,13.2,5.2,4.8,7.1,3.4,1.9,529.0,16.1,32696.0,311995.5,19.2,524.1204387155581,40.15475899192562,59.84524100807438
2011,Elk Grove,4.7,4.6,19.8,25.5,10.0,21.8,13.6,154920.0,4.7,6.0,10.1,10.6,5.8,10.9,14.9,15.9,6.4,4.4,4.7,3.7,1.8,523.0,11.9,47641.0,218129.5,6.0,337.5935966950684,70.06989777712475,29.930102222875256
2011,El Monte,25.2,19.4,27.2,13.2,4.6,8.6,1.7,114294.0,7.8,6.7,6.0,8.3,7.6,15.6,15.2,12.3,5.4,4.3,6.2,3.2,1.3,421.0,18.1,29772.0,303357.4,23.8,368.34829474863074,42.42912803976891,57.57087196023109
2011,Escondido,17.7,12.2,20.4,16.8,13.5,13.6,5.9,146021.0,8.2,7.1,6.6,7.4,8.6,15.5,14.1,12.3,6.4,5.0,3.6,3.2,1.9,495.0,9.6,44095.0,308874.7,16.3,338.99233671869115,49.336659485202404,50.663340514797596
2011,Fairfield,5.4,6.7,23.9,32.0,9.2,17.3,5.6,106116.0,6.7,8.6,6.7,8.3,8.1,14.9,14.2,13.6,4.7,3.6,5.5,3.8,1.1,425.0,9.8,32678.0,211409.6,11.5,400.5051076180783,57.04143460432095,42.95856539567905
2011,Fontana,18.1,12.5,24.5,22.9,7.6,11.0,3.4,199024.0,8.4,8.0,8.1,9.0,8.1,14.6,15.9,12.9,5.0,3.7,3.8,1.4,1.2,720.0,21.0,48601.0,207703.8,12.4,361.7654152263044,69.0932285343923,30.9067714656077
2011,Fremont,4.3,5.4,20.3,12.8,5.8,28.0,23.4,216912.0,6.8,7.1,7.7,5.9,4.8,14.7,16.9,15.3,6.5,3.9,5.4,3.3,1.7,384.0,7.6,70649.0,534120.9,4.2,177.03031644169064,61.24219734178828,38.75780265821172
2011,Fresno,14.8,11.0,24.4,23.9,6.8,13.5,5.6,501365.0,8.7,8.3,7.7,8.6,9.4,15.1,11.9,11.6,5.4,4.1,4.8,3.1,1.3,2915.0,18.5,154747.0,133361.7,23.8,581.4127432110339,48.08493864178304,51.91506135821696
2011,Fullerton,6.6,6.3,19.5,20.2,8.8,24.5,14.1,137174.0,7.6,6.1,6.6,7.1,7.8,14.8,13.0,14.3,5.3,4.3,6.2,5.0,1.8,306.0,10.7,44570.0,422052.0,13.7,223.07434353448903,55.62037244783487,44.37962755216513
2011,Garden Grove,14.8,11.9,24.1,22.4,7.8,14.6,4.5,173490.0,6.5,6.3,6.9,8.5,8.6,13.1,14.3,15.6,6.1,4.2,5.6,3.4,0.9,450.0,12.0,45615.0,340865.9,14.3,259.3809441466367,53.1711059958347,46.82889400416529
2011,Glendale,10.5,6.6,19.1,19.4,8.5,24.7,11.2,193113.0,4.9,4.5,5.7,5.8,6.0,12.9,14.2,16.0,8.0,6.2,7.7,5.5,2.7,258.0,12.7,72301.0,461407.6,11.3,133.6005344021376,37.205571153925945,62.79442884607405
2011,Hawthorne,13.7,13.6,23.2,24.9,8.6,10.8,5.2,84897.0,7.1,9.4,7.6,7.2,9.1,15.6,17.7,11.0,4.7,4.0,4.2,1.7,0.6,623.0,9.6,28562.0,347890.4,19.1,733.8304062569938,26.059099502835934,73.94090049716407
2011,Hayward,12.5,8.7,28.6,21.3,6.3,16.5,6.0,146083.0,6.8,5.9,6.5,6.9,9.4,15.6,13.3,14.1,6.6,5.5,4.9,3.2,1.4,579.0,15.7,46863.0,279969.9,11.3,396.35002019399934,53.02690822183812,46.97309177816187
2011,Hemet,8.1,11.0,33.5,28.1,5.7,8.7,4.8,80459.0,5.4,7.6,6.7,5.5,5.1,12.1,10.2,10.3,5.5,5.9,11.6,9.1,5.0,361.0,21.8,32314.0,116792.4,21.2,448.67572303906337,59.00229002908956,40.99770997091044
2011,Hesperia,8.8,13.8,33.0,29.3,5.7,6.6,2.8,91549.0,7.2,9.8,10.3,7.4,6.8,14.2,10.5,14.0,5.3,5.0,6.5,2.1,0.7,313.0,21.6,26666.0,116937.9,18.8,341.89341227102426,63.93534838370959,36.064651616290405
2011,Huntington Beach,2.5,3.5,18.3,24.9,10.9,25.8,14.2,192868.0,4.3,5.3,5.8,5.8,6.7,13.0,13.1,17.1,6.7,6.4,8.9,4.5,2.2,406.0,10.9,75686.0,534050.2,6.8,210.50666777277723,58.26176571624872,41.73823428375129
2011,Indio,10.8,14.9,27.0,24.7,7.2,9.4,5.9,77789.0,7.9,7.5,10.1,7.1,6.7,11.7,13.2,10.9,5.6,5.7,8.3,3.7,1.6,430.0,18.4,23812.0,177249.8,18.6,552.7773849773104,64.09793381488326,35.90206618511675
2011,Inglewood,18.1,9.2,19.2,27.3,7.8,12.3,6.0,110463.0,7.7,7.9,7.2,7.4,6.0,15.5,14.1,13.1,6.2,5.3,5.6,2.8,1.3,808.0,12.4,37379.0,231644.3,20.0,731.4666449399347,37.3230958559619,62.67690414403809
2011,Irvine,2.1,1.0,11.3,16.5,6.4,36.1,26.7,215511.0,4.9,7.5,6.2,8.8,9.5,15.4,14.8,14.4,5.9,5.2,4.3,2.0,1.0,120.0,7.2,75284.0,576449.3,5.4,55.68161253949914,51.8237606928431,48.1762393071569
2011,Lake Forest,4.7,2.9,11.7,24.7,10.3,33.7,12.0,78460.0,6.6,6.5,7.5,7.2,5.2,14.5,15.1,16.8,5.7,5.6,5.7,2.9,0.8,89.0,7.1,26178.0,431234.4,4.3,113.43359673719094,71.41874856749942,28.581251432500572
2011,Lakewood,5.7,8.4,24.1,26.4,11.4,16.8,7.1,80648.0,6.8,6.5,5.3,6.2,8.7,12.4,14.6,13.7,9.5,4.9,5.5,4.3,1.5,214.0,11.3,26623.0,362087.6,4.8,265.35065965678007,67.19377981444616,32.80622018555385
2011,Lancaster,9.3,9.6,30.1,25.4,11.1,9.2,5.2,157698.0,8.2,7.4,8.4,7.8,7.8,13.6,14.2,13.9,5.8,5.2,4.4,2.8,0.6,851.0,15.0,47278.0,128890.7,16.5,539.6390569316035,57.94661364693938,42.05338635306062
2011,Livermore,2.9,4.5,19.6,24.4,12.5,22.8,13.3,82056.0,7.3,7.7,6.8,4.9,5.6,13.6,15.2,16.2,6.0,5.8,6.0,3.7,1.4,267.0,7.0,28674.0,432604.6,5.2,325.3875402164375,67.9116970077422,32.088302992257795
2011,Long Beach,11.3,9.6,19.2,22.9,8.3,19.1,9.7,465584.0,7.2,5.9,7.5,7.8,8.4,15.5,14.6,13.4,5.5,5.0,5.0,2.9,1.4,2857.0,13.3,160059.0,333521.2,17.1,613.6379257019141,40.319507181726735,59.68049281827326
2011,Los Angeles,15.4,10.2,19.8,17.8,6.0,20.4,10.4,3819708.0,6.5,5.9,6.0,7.1,8.3,16.9,14.6,13.4,5.8,4.6,5.7,3.4,1.7,20045.0,12.8,1304145.0,377545.1,18.4,524.7783338412255,36.89144995380115,63.10855004619885
2011,Lynwood,28.2,20.2,25.3,17.1,2.8,4.4,2.0,70259.0,8.2,7.9,10.5,10.2,8.5,12.9,17.3,10.7,4.1,3.1,3.8,2.0,0.8,609.0,17.0,14238.0,210214.0,22.7,866.7928663943409,50.58997050147492,49.41002949852507
2011,Manteca,6.4,10.8,35.0,23.6,10.3,8.2,5.7,68254.0,8.8,8.0,9.6,7.8,6.3,12.9,13.2,13.0,5.3,5.2,5.7,3.7,0.5,206.0,22.0,21111.0,179150.1,8.7,301.8138131098544,61.38505992136801,38.614940078631996
2011,Menifee,4.1,8.5,29.0,32.4,8.2,11.8,6.1,79321.0,5.9,7.5,4.3,6.6,7.0,12.0,11.3,14.9,8.4,4.3,10.5,6.3,1.0,53.0,19.6,25603.0,175553.7,4.2,66.81711022301786,78.17052689137992,21.829473108620085
2011,Merced,15.1,12.5,19.1,28.4,9.7,9.8,5.4,80234.0,9.5,7.6,7.0,9.9,11.7,15.0,12.1,9.2,4.7,4.6,4.7,2.6,1.3,503.0,15.7,24220.0,122644.2,22.5,626.9162699105118,45.17341040462428,54.82658959537572
2011,Milpitas,5.6,6.5,21.2,20.4,7.7,24.3,14.2,67811.0,6.4,7.1,5.0,5.8,5.6,16.8,15.5,15.6,6.6,5.8,5.6,3.7,0.5,102.0,8.3,19392.0,446577.7,4.3,150.4180737638436,65.18151815181518,34.81848184818482
2011,Mission Viejo,2.7,3.6,17.7,25.5,8.7,27.6,14.2,94714.0,5.9,5.7,5.9,6.6,7.2,10.6,13.6,14.6,7.4,7.8,7.3,5.5,2.1,79.0,10.2,32012.0,451790.8,3.9,83.40899972548937,73.42246657503436,26.577533424965637
2011,Modesto,9.8,10.4,29.3,25.1,6.6,12.4,6.3,202761.0,7.6,6.2,8.7,7.7,7.9,13.1,12.4,13.7,5.8,4.9,6.1,4.2,1.9,1413.0,16.6,67243.0,128434.9,19.9,696.8795774335301,53.16241095727436,46.83758904272564
2011,Moreno Valley,10.0,14.1,27.1,24.1,8.5,11.1,5.2,197838.0,8.8,9.2,9.3,9.1,8.8,14.4,12.1,11.6,5.9,4.4,3.7,2.0,0.8,732.0,17.7,50633.0,153810.2,17.6,369.99969672156004,63.30653921355638,36.69346078644362
2011,Mountain View,5.0,3.4,12.5,13.0,3.5,31.9,30.7,75230.0,7.2,7.2,4.5,4.2,4.8,19.6,18.5,12.5,5.0,3.9,6.4,3.9,2.3,153.0,9.9,31943.0,639408.8,10.6,203.37631264123354,43.42109382337288,56.57890617662712
2011,Napa,14.6,7.9,20.0,18.8,8.6,19.6,10.5,77868.0,6.4,6.7,6.9,5.6,6.4,15.3,13.6,14.1,6.3,6.0,6.4,4.0,2.4,224.0,10.0,28905.0,375834.0,8.6,287.6663070837828,50.42726171942571,49.5727382805743
2011,Norwalk,14.8,12.4,24.3,27.7,6.4,9.5,4.9,106308.0,7.3,7.4,7.4,7.9,8.6,15.1,15.5,13.6,4.6,3.5,5.2,2.6,1.4,371.0,12.1,27266.0,264644.1,13.2,348.9859653083493,62.66412381720824,37.33587618279176
2011,Oakland,12.3,7.8,17.4,19.2,5.3,21.5,16.4,395811.0,6.6,5.5,5.6,5.7,6.7,17.0,15.6,13.2,6.5,5.8,6.5,3.4,2.0,6652.0,12.3,157374.0,302284.0,17.2,1680.6000843837085,40.134329685971,59.865670314028996
2011,Oceanside,8.5,6.8,23.5,28.2,10.4,14.9,7.7,169565.0,6.4,5.9,6.5,7.4,10.3,15.1,13.1,12.5,6.2,4.8,6.0,3.6,2.3,620.0,11.3,56762.0,298044.2,9.6,365.64149441217234,53.49353440682146,46.50646559317854
2011,Ontario,15.7,13.8,29.6,25.3,5.8,7.9,1.9,166412.0,7.1,8.7,8.0,9.1,8.7,14.3,16.0,13.8,4.5,3.6,3.2,2.5,0.6,493.0,17.4,46571.0,212955.3,18.4,296.2526740860034,55.079341220931475,44.92065877906852
2011,Orange,8.7,7.8,18.8,22.0,9.4,21.6,11.8,138405.0,5.3,6.9,6.3,8.1,9.4,13.2,14.6,14.1,4.9,6.0,6.3,3.4,1.7,157.0,8.6,43462.0,434031.3,10.7,113.43520826559734,60.07316736459436,39.92683263540564
2011,Oxnard,25.0,11.1,20.3,19.9,8.0,11.2,4.5,199917.0,8.7,8.4,7.7,8.2,9.1,16.3,13.1,11.7,5.4,4.1,3.8,2.5,0.9,619.0,11.6,49415.0,313931.9,12.0,309.6284958257677,55.48720024284124,44.51279975715875
2011,Palmdale,12.4,12.1,27.9,25.0,6.9,10.6,5.2,153874.0,9.1,8.1,9.2,10.2,9.2,12.9,13.2,13.9,5.5,2.7,2.9,2.1,0.9,785.0,16.8,40783.0,146605.0,20.3,510.1576614632752,59.051565603315105,40.94843439668489
2011,Pasadena,8.0,4.4,16.0,16.7,5.8,23.2,25.8,138086.0,6.9,3.3,5.3,5.1,7.8,16.4,16.8,14.4,4.9,5.3,6.6,4.3,3.0,434.0,8.6,55045.0,504494.4,5.4,314.29688744695335,45.10854755200291,54.89145244799709
2011,Perris,19.1,20.9,22.9,25.4,5.4,3.2,3.2,69973.0,10.8,12.1,12.4,10.6,4.7,16.2,13.3,9.3,5.8,1.1,2.5,1.0,0.2,167.0,23.1,16781.0,145702.4,34.1,238.66348448687353,68.38090697813003,31.619093021869972
2011,Pittsburg,12.6,7.5,25.3,25.5,9.4,14.8,5.0,64307.0,8.2,5.6,6.4,8.2,8.3,17.2,13.2,14.4,5.3,4.4,4.9,2.8,1.0,145.0,15.2,18953.0,148447.9,17.7,225.48089632543892,57.23632142668706,42.76367857331293
2011,Pleasanton,0.9,3.9,14.4,17.7,8.8,33.4,20.9,71206.0,5.9,7.7,7.2,6.5,4.3,9.8,16.1,19.3,6.2,5.4,6.3,3.6,1.7,59.0,9.3,24333.0,676305.7,5.3,82.85818610791225,71.55303497308182,28.446965026918175
2011,Pomona,22.4,13.9,23.6,17.0,6.5,11.2,5.3,150126.0,7.6,7.4,7.4,8.6,10.6,14.9,13.0,12.0,4.9,4.5,4.8,2.9,1.4,928.0,13.4,37972.0,209994.0,17.5,618.1474228314881,54.22943221320974,45.77056778679027
2011,Rancho Cordova,3.7,5.8,24.0,28.1,9.3,17.7,11.5,65614.0,9.2,6.5,6.6,6.7,6.3,18.5,13.6,12.0,4.4,5.1,6.6,3.5,1.0,324.0,17.7,23146.0,191627.7,9.0,493.79705550644684,57.02929231832714,42.97070768167286
2011,Redding,2.1,6.6,27.5,29.2,11.6,15.2,7.8,90142.0,5.9,8.1,5.6,6.3,7.8,13.9,10.4,13.8,5.8,6.3,7.8,6.1,2.3,701.0,12.9,35025.0,187345.6,16.6,777.6619112067626,55.15488936473947,44.845110635260525
2011,Redlands,2.8,4.5,23.5,24.5,6.4,20.2,18.1,69744.0,5.2,6.3,7.0,8.1,8.1,13.4,12.2,13.7,8.4,4.3,6.4,4.1,2.7,197.0,9.3,24990.0,248214.8,8.2,282.4615737554485,57.35894357743098,42.64105642256903
2011,Redwood City,9.3,7.4,19.6,14.9,6.1,26.5,16.2,77750.0,6.8,7.7,6.5,6.6,5.0,15.3,14.8,15.5,5.8,4.3,6.6,3.2,1.8,177.0,8.6,28320.0,630898.6,6.2,227.65273311897107,55.49435028248587,44.505649717514125
2011,Rialto,17.8,17.7,32.4,20.6,5.8,3.6,2.0,100680.0,9.9,8.5,10.1,8.2,11.3,14.0,11.6,12.4,3.5,3.6,3.8,2.7,0.3,480.0,20.2,23852.0,158681.3,19.4,476.7580452920143,62.619486835485496,37.380513164514504
2011,Richmond,13.1,10.2,22.7,21.5,8.0,14.6,9.9,105389.0,7.8,7.3,8.2,4.5,7.2,17.4,13.5,12.0,6.7,6.2,5.6,2.1,1.4,1035.0,12.0,36373.0,171528.6,16.4,982.0759282278036,50.40826987050835,49.59173012949166
